학교ID,학교명,학교급구분,설립일자,설립형태,본교분교구분,운영상태,소재지지번주소,소재지도로명주소,시도교육청코드,시도교육청명,교육지원청코드,교육지원청명,생성일자,변경일자,위도,경도,데이터기준일자,제공기관코드,제공기관명
B000009157,율현중학교,중학교,2002-05-06,공립,본교,운영,경기도 수원시 팔달구 화서동 729,경기도 수원시 팔달구 일월로22번길 60(화서동. 율현중학교),7530000,경기도교육청,7541000,경기도수원교육지원청,2013-11-29,2018-08-22,37.28594715,126.9824998,2018-09-10,B090027,한국교육개발원
B000009168,잠원중학교,중학교,2007-03-01,공립,본교,운영,경기도 수원시 영통구 망포동 223-1,경기도 수원시 영통구 태장로 25(망포동.잠원중학교),7530000,경기도교육청,7541000,경기도수원교육지원청,2013-11-29,2018-08-22,37.23924774,127.0483309,2018-09-10,B090027,한국교육개발원
B000010871,의성중학교,중학교,1937-05-01,공립,본교,운영,경상북도 의성군 의성읍 도동리 643,경상북도 의성군 의성읍 구봉길 172 (의성읍.의성중학교),8750000,경상북도교육청,8871000,경상북도의성교육지원청,2013-11-29,2018-08-22,36.34248228,128.7000801,2018-09-10,B090027,한국교육개발원
B000010872,의성여자중학교,중학교,1945-05-06,공립,본교,운영,경상북도 의성군 의성읍 상리리 670,경상북도 의성군 의성읍 군청길 77 (의성읍. 의성여자중학교),8750000,경상북도교육청,8871000,경상북도의성교육지원청,2013-11-29,2018-08-22,36.35279055,128.7024586,2018-09-10,B090027,한국교육개발원
B000011490,이우고등학교,고등학교,2003-09-01,사립,본교,운영,경기도 성남시 분당구 동원동 157-1,경기도 성남시 분당구 동막로 287(동원동.이우중고등학교),7530000,경기도교육청,7551000,경기도성남교육지원청,2013-11-29,2018-08-22,37.3529685,127.0912654,2018-09-10,B090027,한국교육개발원
B000010243,전주해성중학교,중학교,1960-04-11,사립,본교,운영,전라북도 전주시 완산구 삼천동2가 555,전라북도 전주시 완산구 계룡산길 88. 전주해성중학교 (삼천동2가),8320000,전라북도교육청,8331000,전라북도전주교육지원청,2013-11-29,2018-08-22,35.78693372,127.1020198,2018-09-10,B090027,한국교육개발원
B000010244,전주신흥중학교,중학교,1900-09-09,사립,본교,운영,전라북도 전주시 완산구 중화산동1가 188,전라북도 전주시 완산구 서원로 399. 전주신흥중학교 (중화산동1가),8320000,전라북도교육청,8331000,전라북도전주교육지원청,2013-11-29,2018-08-22,35.81559149,127.1357089,2018-09-10,B090027,한국교육개발원
B000010245,전주근영중학교,중학교,1971-03-02,사립,본교,운영,전라북도 전주시 완산구 중화산동2가 254-4,전라북도 전주시 완산구 영경1길 11. 전주근영중학교 (중화산동2가.전주근영여고교),8320000,전라북도교육청,8331000,전라북도전주교육지원청,2013-11-29,2018-08-22,35.81904805,127.1240701,2018-09-10,B090027,한국교육개발원
B000009273,인덕원중학교,중학교,1982-03-01,공립,본교,운영,경기도 안양시 동안구 관양동 1482,경기도 안양시 동안구 벌말로 174(관양동. 인덕원중학교),7530000,경기도교육청,7569000,경기도안양과천교육지원청,2013-11-29,2018-08-22,37.40207065,126.9721037,2018-09-10,B090027,한국교육개발원
B000009277,임곡중학교,중학교,2006-03-03,공립,본교,운영,경기도 안양시 동안구 비산동 511-129,경기도 안양시 동안구 임곡로 105. 임곡중학교 (비산동),7530000,경기도교육청,7569000,경기도안양과천교육지원청,2013-11-29,2018-08-22,37.40830143,126.931657,2018-09-10,B090027,한국교육개발원
B000002683,인지초등학교,초등학교,2003-03-01,공립,본교,운영,부산광역시 해운대구 반여동 1625,부산광역시 해운대구 반여로 128(반여동),7150000,부산광역시교육청,7211000,부산광역시해운대교육지원청,2013-11-29,2018-08-22,35.20263942,129.124955,2018-09-10,B090027,한국교육개발원
B000002684,장산초등학교,초등학교,1946-09-01,공립,본교,운영,부산광역시 해운대구 반여동 1425-5 장산초등학교,부산광역시 해운대구 선수촌로 68(반여동.장산초등학교),7150000,부산광역시교육청,7211000,부산광역시해운대교육지원청,2013-11-29,2018-08-22,35.19983701,129.1196525,2018-09-10,B090027,한국교육개발원
B000002686,위봉초등학교,초등학교,2003-03-01,공립,본교,운영,부산광역시 해운대구 반여동 1600-12,부산광역시 해운대구 재반로 301(반여동. 위봉초등학교),7150000,부산광역시교육청,7211000,부산광역시해운대교육지원청,2013-11-29,2018-08-22,35.20261466,129.1293113,2018-09-10,B090027,한국교육개발원
B000010661,의신중학교,중학교,1967-03-17,사립,본교,운영,전라남도 진도군 의신면 돈지리 660-2,전라남도 진도군 의신면 진도대로 2446. 진도대로 2446 (의신면),8490000,전라남도교육청,8711000,전라남도진도교육지원청,2013-11-29,2018-08-22,34.44004201,126.2791801,2018-09-10,B090027,한국교육개발원
B000010667,임자중학교,중학교,1968-03-15,공립,본교,운영,전라남도 신안군 임자면 대기리 353,전라남도 신안군 임자면 임자로 230-9 (임자면.임자중학교),8490000,전라남도교육청,8721000,전라남도신안교육지원청,2013-11-29,2018-08-22,35.09016096,126.0994723,2018-09-10,B090027,한국교육개발원
B000009896,율량중학교,중학교,1994-03-05,공립,본교,운영,충청북도 청주시 청원구 주중동 581-6,충청북도 청주시 청원구 2순환로 310(주중동),8000000,충청북도교육청,8011000,충청북도청주교육지원청,2013-11-29,2018-08-22,36.6753994,127.486006,2018-09-10,B090027,한국교육개발원
B000010226,전주호성중학교,중학교,1997-03-03,공립,본교,운영,전라북도 전주시 덕진구 호성동1가 210-5,전라북도 전주시 덕진구 배미실마을길 23 (호성동1가. 전주호성중학교),8320000,전라북도교육청,8331000,전라북도전주교육지원청,2013-11-29,2018-08-22,35.86378503,127.1569266,2018-09-10,B090027,한국교육개발원
B000010227,전주아중중학교,중학교,2005-03-01,공립,본교,운영,전라북도 전주시 덕진구 우아동2가 888-1,전라북도 전주시 덕진구 중상보로 16 (우아동2가. 전주아중중학교),8320000,전라북도교육청,8331000,전라북도전주교육지원청,2013-11-29,2018-08-22,35.83215362,127.1698446,2018-09-10,B090027,한국교육개발원
B000010228,전라중학교,중학교,1968-03-28,공립,본교,운영,전라북도 전주시 덕진구 덕진동1가 1200,전라북도 전주시 덕진구 들사평1길 39 (덕진동1가. 전라중학교),8320000,전라북도교육청,8331000,전라북도전주교육지원청,2013-11-29,2018-08-22,35.83816911,127.1228845,2018-09-10,B090027,한국교육개발원
B000010229,전주솔빛중학교,중학교,1981-03-09,공립,본교,운영,전라북도 전주시 덕진구 송천동1가 128-10,전라북도 전주시 덕진구 솔내6길 33 (송천동1가.전주솔빛중학교),8320000,전라북도교육청,8331000,전라북도전주교육지원청,2013-11-29,2018-08-22,35.85887026,127.124236,2018-09-10,B090027,한국교육개발원
B000010230,전주중학교,중학교,1982-03-15,공립,본교,운영,전라북도 전주시 덕진구 송천동1가 395-26,전라북도 전주시 덕진구 솔내5길 9 (송천동1가),8320000,전라북도교육청,8331000,전라북도전주교육지원청,2013-11-29,2018-08-22,35.85787171,127.1223484,2018-09-10,B090027,한국교육개발원
B000007003,의곡초등학교,초등학교,1923-09-01,공립,본교,운영,경상북도 경주시 산내면 의곡리 84,경상북도 경주시 산내면 문복로 1798-6 (산내면),8750000,경상북도교육청,8771000,경상북도경주교육지원청,2013-11-29,2018-08-22,35.75459577,129.0473513,2018-09-10,B090027,한국교육개발원
B000008867,인천가좌여자중학교,중학교,1982-10-02,공립,본교,운영,인천광역시 서구 석남동 115,인천광역시 서구 서달로 110 (석남동),7310000,인천광역시교육청,7361000,인천광역시서부교육지원청,2013-11-29,2018-08-22,37.50819453,126.6794348,2018-09-10,B090027,한국교육개발원
B000008873,인천석남중학교,중학교,2009-03-01,공립,본교,운영,인천광역시 서구 석남동 329-7,인천광역시 서구 건지로 333(석남동. 인천석남중학교),7310000,인천광역시교육청,7361000,인천광역시서부교육지원청,2013-11-29,2018-08-22,37.49898695,126.6792346,2018-09-10,B090027,한국교육개발원
B000008854,인천양촌중학교,중학교,2007-03-02,공립,본교,운영,인천광역시 계양구 병방동 12,인천광역시 계양구 장제로 948번길 13 (병방동),7310000,인천광역시교육청,7361000,인천광역시서부교육지원청,2013-11-29,2018-08-22,37.55005011,126.7447533,2018-09-10,B090027,한국교육개발원
B000007917,위성초등학교,초등학교,1964-09-01,공립,본교,운영,경상남도 함양군 함양읍 교산리 201,경상남도 함양군 함양읍 위성초등길 18. 위성초등학교 (함양읍. 위성초등학교),9010000,경상남도교육청,9201000,경상남도함양교육지원청,2013-11-29,2018-08-22,35.52381419,127.7323296,2018-09-10,B090027,한국교육개발원
B000010567,장흥중학교,중학교,1946-10-24,공립,본교,운영,전라남도 장흥군 장흥읍 건산리 506,전라남도 장흥군 장흥읍 장흥로 49-1 (장흥읍),8490000,전라남도교육청,8621000,전라남도장흥교육지원청,2013-11-29,2018-08-22,34.68359445,126.9095628,2018-09-10,B090027,한국교육개발원
B000010569,장흥관산중학교,중학교,1952-03-10,공립,본교,운영,전라남도 장흥군 관산읍 죽교리 199,전라남도 장흥군 관산읍 죽교상하발로 41 (관산읍. 관산중학교),8490000,전라남도교육청,8621000,전라남도장흥교육지원청,2013-11-29,2018-08-22,34.56844724,126.9410132,2018-09-10,B090027,한국교육개발원
B000006920,장량초등학교,초등학교,1997-03-01,공립,본교,운영,경상북도 포항시 북구 장성동 441-3,경상북도 포항시 북구 삼흥로 100번길 9 (장성동.장량초등학교),8750000,경상북도교육청,8761000,경상북도포항교육지원청,2013-11-29,2018-08-22,36.0715754,129.3803877,2018-09-10,B090027,한국교육개발원
B000006921,장성초등학교,초등학교,1994-03-02,공립,본교,운영,경상북도 포항시 북구 장성동 1344,경상북도 포항시 북구 새천년대로1123번길 6(장성동. 장성초등학교),8750000,경상북도교육청,8761000,경상북도포항교육지원청,2013-11-29,2018-08-22,36.06973653,129.3717882,2018-09-10,B090027,한국교육개발원
B000006935,유강초등학교,초등학교,1999-03-01,공립,본교,운영,경상북도 포항시 남구 연일읍 유강리 582,경상북도 포항시 남구 연일읍 유강길9번길 39 (연일읍),8750000,경상북도교육청,8761000,경상북도포항교육지원청,2013-11-29,2018-08-22,36.00372528,129.3144052,2018-09-10,B090027,한국교육개발원
B000010571,장흥유치중학교,중학교,1971-03-01,공립,본교,운영,전라남도 장흥군 유치면 조양리 695,전라남도 장흥군 유치면 유치로 48 (유치면),8490000,전라남도교육청,8621000,전라남도장흥교육지원청,2013-11-29,2018-08-22,34.80263691,126.8359586,2018-09-10,B090027,한국교육개발원
B000010574,장흥용산중학교,중학교,1971-03-09,공립,본교,운영,전라남도 장흥군 용산면 인암리 789-7,전라남도 장흥군 용산면 용안로 13. 장흥용산중학교 (용산면),8490000,전라남도교육청,8621000,전라남도장흥교육지원청,2013-11-29,2018-08-22,34.61677096,126.9148415,2018-09-10,B090027,한국교육개발원
B000010575,장흥회덕중학교,중학교,1980-03-07,공립,본교,운영,전라남도 장흥군 회진면 회진리 748,전라남도 장흥군 회진면 가학회진로 1519. 1519 (회진면),8490000,전라남도교육청,8621000,전라남도장흥교육지원청,2013-11-29,2018-08-22,34.47720121,126.9360697,2018-09-10,B090027,한국교육개발원
B000010233,전주우아중학교,중학교,1984-03-02,공립,본교,운영,전라북도 전주시 덕진구 우아동3가 602-21,전라북도 전주시 덕진구 호성로 6 (우아동3가. 전주우아중학교),8320000,전라북도교육청,8331000,전라북도전주교육지원청,2013-11-29,2018-08-22,35.85395008,127.1533994,2018-09-10,B090027,한국교육개발원
B000010234,전주기린중학교,중학교,1983-03-02,공립,본교,운영,전라북도 전주시 덕진구 우아동3가 743-10,전라북도 전주시 덕진구 동부대로 739. 전주기린중학교 (우아동3가),8320000,전라북도교육청,8331000,전라북도전주교육지원청,2013-11-29,2018-08-22,35.85446274,127.1563393,2018-09-10,B090027,한국교육개발원
B000010235,전주온고을중학교,중학교,1982-03-02,공립,본교,운영,전라북도 전주시 덕진구 인후동1가 117,전라북도 전주시 덕진구 무삼지로 26 (인후동1가. 온고을중학교),8320000,전라북도교육청,8331000,전라북도전주교육지원청,2013-11-29,2018-08-22,35.82915114,127.165626,2018-09-10,B090027,한국교육개발원
B000010236,전주중앙중학교,중학교,1944-04-24,공립,본교,운영,전라북도 전주시 덕진구 진북동 301-19,전라북도 전주시 덕진구 공북2길 20(진북동. 전주중앙중학교),8320000,전라북도교육청,8331000,전라북도전주교육지원청,2013-11-29,2018-08-22,35.82776763,127.1383107,2018-09-10,B090027,한국교육개발원
B000010238,전일중학교,중학교,1970-03-03,공립,본교,운영,전라북도 전주시 덕진구 인후동2가 39-16,전라북도 전주시 덕진구 모래내6길 36 (인후동2가. 전일중학교),8320000,전라북도교육청,8331000,전라북도전주교육지원청,2013-11-29,2018-08-22,35.83759857,127.1446383,2018-09-10,B090027,한국교육개발원
B000010239,전주동중학교,중학교,1951-08-31,공립,본교,운영,전라북도 전주시 덕진구 인후동2가 24-1,전라북도 전주시 덕진구 심방죽로 23. 전주동중학교 (인후동2가),8320000,전라북도교육청,8331000,전라북도전주교육지원청,2013-11-29,2018-08-22,35.838127,127.149755,2018-09-10,B090027,한국교육개발원
B000010240,전주성심여자중학교,중학교,1946-10-03,사립,본교,운영,전라북도 전주시 완산구 교동 280,전라북도 전주시 완산구 경기전길 130. 전주성심여자중학교 (교동),8320000,전라북도교육청,8331000,전라북도전주교육지원청,2013-11-29,2018-08-22,35.81341498,127.1502636,2018-09-10,B090027,한국교육개발원
B000010241,전주효문여자중학교,중학교,1979-01-31,사립,본교,운영,전라북도 전주시 완산구 삼천동1가 208-1,전라북도 전주시 완산구 용리로 92 (삼천동1가),8320000,전라북도교육청,8331000,전라북도전주교육지원청,2013-11-29,2018-08-22,35.79789951,127.1200756,2018-09-10,B090027,한국교육개발원
B000008647,입석중학교,중학교,1992-03-01,공립,본교,운영,대구광역시 동구 입석동 951,대구광역시 동구 동촌로 10. 입석중학교 (입석동),7240000,대구광역시교육청,7251000,대구광역시동부교육지원청,2013-11-29,2018-08-22,35.89129117,128.6440627,2018-09-10,B090027,한국교육개발원
B000008280,일신여자중학교,중학교,1974-03-01,사립,본교,운영,서울특별시 송파구 송파동 99-2,서울특별시 송파구 송파대로38길 8(송파동.일신여자중학교),7010000,서울특별시교육청,7071000,서울특별시강동송파교육지원청,2013-11-29,2018-08-22,37.50177714,127.1134261,2018-09-10,B090027,한국교육개발원
B000008242,장원중학교,중학교,1968-10-02,공립,본교,운영,서울특별시 중구 신당동 432-35,서울특별시 중구 동호로 15길 93-34 (신당동),7010000,서울특별시교육청,7061000,서울특별시중부교육지원청,2013-11-29,2018-08-22,37.55288011,127.0056314,2018-09-10,B090027,한국교육개발원
B000008246,장충중학교,중학교,1933-04-14,사립,본교,운영,서울특별시 중구 신당동 432-460,서울특별시 중구 동호로15길 93(신당동),7010000,서울특별시교육청,7061000,서울특별시중부교육지원청,2013-11-29,2018-08-22,37.55316618,127.0062084,2018-09-10,B090027,한국교육개발원
B000006868,자은초등학교,초등학교,1926-12-01,공립,본교,운영,전라남도 신안군 자은면 구영리 44,전라남도 신안군 자은면 구영1길 44-36 (자은면. 자은초등학교),8490000,전라남도교육청,8721000,전라남도신안교육지원청,2013-11-29,2018-08-22,34.89105514,126.0482572,2018-09-10,B090027,한국교육개발원
